ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926
3947,C29,1018,1079.51,0.1346,0.00369,-0.006494,-0.002804,22.2000008,29.7999992,80,75,102,71,-0.098445596,-0.237037037,-0.170454545,-0.15,0.034883721,0.072847682,0.060773481
3948,C29,993,1079.41,0.2971,0.012943,-0.01323,-0.000288,22.1000004,36.7999992,80,77,102,72,-0.128205128,-0.235294118,-0.183908046,-0.171597633,0.04,0.065789474,0.073446328
3949,C29,1038,1079.24,0.4248,0.001168,-0.002244,-0.001076,19.8999996,51.7999992,82,82,106,73,-0.121693122,-0.244444444,-0.179190751,-0.16091954,0.011494253,0.051282051,0.111111111
3950,C29,1134,1079.05,0.4,-0.003256,0.001365,-0.001891,19.1000004,41.9000015,82,85,115,76,-0.155555556,-0.23255814,-0.176470588,-0.186813187,-0.078651685,0.092105263,0.111111111
3973,C29,1086,1080,0.1567,-0.008869,0.006576,-0.002293,16.6000004,36.2999992,82,81,105,75,-0.061728395,-0.227799228,-0.170454545,-0.157894737,0.021052632,0.109589041,0.052023121
3974,C29,1091,1079.96,0.0708,-0.002997,0.000939,-0.002059,20.7999992,36.5,82,78,107,74,-0.026315789,-0.224334601,-0.165714286,-0.165644172,0.027027027,0.089655172,-0.026455026
3975,C29,1006,1079.92,0.0922,0.003302,-0.000875,0.002427,22.2000008,36.5,80,78,107,74,-0.075949367,-0.231939163,-0.170454545,-0.15,0.021052632,0.089655172,0.016759777
3976,C29,925,1079.87,0.1042,0.002207,0.000527,0.002734,21,34.4000015,86,82,107,74,-0.050632911,-0.233082707,-0.165714286,-0.156626506,0.015384615,0.074829932,0
3977,C29,838,1079.82,0.1065,0.00217,-0.001614,0.000555,22.8999996,36.4000015,86,82,103,74,-0.064102564,-0.237735849,-0.169590643,-0.154761905,0.015384615,0.081081081,0.005405405
3978,C29,834,1079.77,0.1126,-0.000804,-0.000636,-0.00144,22.3999996,37.5,84,78,95,73,-0.088607595,-0.234848485,-0.169590643,-0.161676647,-0.014925373,0.087248322,0.05027933
3979,C29,839,1079.71,0.1274,-0.001574,0.000488,-0.001086,23,37.5999985,82,78,100,73,-0.082802548,-0.231939163,-0.164705882,-0.171597633,-0.034482759,0.094594595,0.038251366
3980,C29,826,1079.65,0.1038,-0.002752,0.000602,-0.00215,23.1000004,36.9000015,84,78,103,73,-0.08974359,-0.22605364,-0.154761905,-0.147928994,-0.02970297,0.100671141,0.05027933
3981,C29,926,1079.61,0.0859,-0.002003,0.001848,-0.000155,24,36.7000008,86,78,103,71,-0.095541401,-0.237354086,-0.168674699,-0.151515152,-0.005405405,0.100671141,0.111111111
3982,C29,1042,1079.58,0.0568,-0.002888,0.001206,-0.001682,22.7000008,35.7999992,82,78,97,69,-0.082802548,-0.23015873,-0.153374233,-0.155844156,0.012195122,0.144827586,0.195121951
3983,C29,1069,1079.56,0.0596,0.002921,-0.00255,0.00037,23.1000004,37.0999985,84,77,91,67,-0.0875,-0.232,-0.160493827,-0.148648649,0.005988024,0.15862069,0.204819277
3984,C29,1009,1079.54,0.1103,0.004564,-0.006386,-0.001822,23.2000008,35.5,84,75,96,69,-0.075,-0.235059761,-0.160493827,-0.154362416,-0.005847953,0.136986301,0.218934911
3985,C29,1114,1079.53,0.1306,0.004852,-0.009186,-0.004334,23,35.2000008,80,77,99,68,-0.076923077,-0.229571984,-0.154761905,-0.154362416,-0.005847953,0.136986301,0.233532934
3986,C29,1120,1079.55,0.0904,0.01079,-0.008764,0.002027,21.5,32.5,80,77,105,71,-0.082872928,-0.224334601,-0.172413793,-0.150326797,0.005780347,0.150684932,0.202312139
3987,C29,1066,1079.54,0.0861,0.012696,-0.009146,0.00355,21.5,30.3999996,86,78,106,72,-0.094736842,-0.242647059,-0.172413793,-0.155844156,0.041420118,0.129251701,0.120879121
3988,C29,1030,1079.47,0.2408,0.017289,-0.013407,0.003882,22,31.2000008,78,77,105,73,-0.112244898,-0.244604317,-0.172413793,-0.158536585,0.051428571,0.086092715,0.049180328
3989,C29,943,1079.32,0.4044,0.00968,-0.008288,0.001392,20.6000004,42.2999992,82,81,109,77,-0.137055838,-0.25,-0.170454545,-0.162011173,0.028248588,0.058064516,0.038251366
3990,C29,1094,1079.12,0.431,-0.002725,0.003232,0.000507,20.1000004,37.0999985,88,89,125,79,-0.151832461,-0.246376812,-0.179190751,-0.177664975,-0.022727273,0,0.038251366
4011,C29,1216,1079.94,0.0744,-0.007505,0.002402,-0.005103,16.5,37.5999985,92,82,110,76,-0.080745342,-0.226765799,-0.170454545,-0.113924051,0.005235602,0.08,0.039548023
4012,C29,1047,1079.91,0.0843,-0.00124,-0.001229,-0.002469,18.6000004,37.5,88,82,115,74,-0.050632911,-0.225092251,-0.184357542,-0.156626506,0.020618557,0.087248322,0.010752688
4013,C29,956,1079.86,0.0833,-0.002304,0.001274,-0.001031,19.2000008,36.2000008,86,82,111,74,-0.050632911,-0.233576642,-0.175141243,-0.171597633,0.020408163,0.082191781,-0.005347594
4014,C29,952,1079.83,0.0752,0.005245,-0.002165,0.003081,21,36,88,78,107,73,-0.044585987,-0.234200743,-0.165714286,-0.161676647,0.020408163,0.081081081,0.032967033
4015,C29,957,1079.78,0.0975,0.00137,-6.80E-05,0.001302,23.1000004,37.2000008,86,78,105,73,-0.044585987,-0.227272727,-0.162790698,-0.156626506,0.005025126,0.094594595,0.062146893
4016,C29,827,1079.73,0.1126,0.000763,-0.001403,-0.00064,22.3999996,38.2000008,84,78,107,73,-0.057324841,-0.229007634,-0.164705882,-0.163636364,-0.004975124,0.094594595,0.038251366
4017,C29,885,1079.67,0.1056,-0.000358,0.000809,0.000451,22.8999996,36.5999985,82,79,103,71,-0.081761006,-0.231939163,-0.169590643,-0.155279503,-0.004975124,0.109589041,0.06741573
4018,C29,956,1079.63,0.093,0.000708,0.000819,0.001527,22,35,84,78,103,72,-0.070967742,-0.235521236,-0.154761905,-0.15,0.016042781,0.15862069,0.111111111
4019,C29,983,1079.59,0.0531,-0.002694,0.003619,0.000926,20.8999996,34.0999985,82,77,102,69,-0.064935065,-0.233201581,-0.156626506,-0.150326797,0.011764706,0.15862069,0.173652695
4020,C29,1041,1079.58,0.0329,0.002398,-0.001321,0.001077,22.7000008,36.5999985,82,77,93,68,-0.064102564,-0.225806452,-0.160493827,-0.142857143,0.011764706,0.152777778,0.14619883
4021,C29,1053,1079.57,0.0346,-0.000763,-0.000712,-0.001475,24.8999996,37.0999985,82,74,97,67,-0.080745342,-0.233201581,-0.153374233,-0.157894737,0.017751479,0.131034483,0.178571429
4022,C29,1133,1079.56,0.0378,0.001853,-0.001081,0.000772,24.3999996,36.7999992,82,76,96,68,-0.087719298,-0.23255814,-0.154761905,-0.148648649,0.011764706,0.109589041,0.152542373
4023,C29,1032,1079.56,0.0656,0.016318,-0.010077,0.00624,22,33.2999992,80,75,98,69,-0.081967213,-0.230188679,-0.165714286,-0.155844156,0.023255814,0.144827586,0.101123596
4024,C29,1095,1079.5,0.2229,0.014237,-0.012574,0.001663,20.8999996,34.0999985,84,73,104,72,-0.094736842,-0.236363636,-0.170454545,-0.157232704,0.058139535,0.11409396,0.072625698
4025,C29,1015,1079.38,0.3421,0.004936,-0.005287,-0.000351,20.2000008,43.2999992,84,76,108,72,-0.109947644,-0.247311828,-0.171270718,-0.164705882,0.069767442,-0.006289308,0.071038251
4026,C29,959,1079.21,0.4246,0.003025,-0.002662,0.000363,21.7999992,41,88,84,120,79,-0.182692308,-0.247311828,-0.188888889,-0.177664975,0.011111111,-0.073170732,0.042553191
4045,C29,1034,1079.91,0.1231,0.0018,0.000771,0.002571,17.7999992,39.9000015,88,82,108,76,-0.064102564,-0.22605364,-0.184357542,-0.055214724,-0.010309278,0.006711409,0.038251366
4046,C29,1030,1079.85,0.0992,-0.005504,0.002827,-0.002677,19.1000004,44,90,83,108,76,-0.064102564,-0.233576642,-0.175141243,-0.090909091,0.015075377,0.083333333,0.02173913
4047,C29,964,1079.81,0.0764,-0.00205,0.000175,-0.001875,21.8999996,39.7000008,84,80,108,74,-0.038961039,-0.236363636,-0.165714286,-0.161676647,0.015384615,0.075862069,0.032967033
4048,C29,903,1079.78,0.0801,0.0047,-0.001491,0.003209,22.7000008,38.9000015,86,78,108,73,-0.051282051,-0.235294118,-0.162790698,-0.171597633,0.01010101,0.095890411,0.062146893
4049,C29,933,1079.73,0.0924,0.00422,-0.000143,0.004077,23.1000004,38.2999992,82,77,103,73,-0.051282051,-0.233082707,-0.169590643,-0.155279503,0.025380711,0.089655172,0.043956044
4050,C29,950,1079.69,0.0876,0.003188,-0.000975,0.002213,24.7000008,38.5999985,80,81,103,71,-0.050632911,-0.231939163,-0.162790698,-0.155279503,0.020408163,0.102040816,0.072625698
4051,C29,1042,1079.64,0.0884,0.000191,0.00028,0.00047,23,35.9000015,82,77,101,68,-0.0625,-0.230769231,-0.172413793,-0.155279503,0.016574586,0.131034483,0.113636364
4052,C29,1010,1079.6,0.0521,-0.003147,0.002488,-0.000659,22.1000004,37.0999985,84,74,99,68,-0.051282051,-0.240310078,-0.164705882,-0.155844156,0.035714286,0.138888889,0.11627907
4053,C29,1066,1079.59,0.0449,-1.20E-05,0.000236,0.000224,24,38.2999992,82,76,93,70,-0.075949367,-0.223529412,-0.160493827,-0.150326797,0.036144578,0.125,0.141176471
4054,C29,1037,1079.57,0.048,0.007139,-0.004852,0.002287,24.3999996,38.5,82,73,100,67,-0.075949367,-0.233716475,-0.153374233,-0.142857143,0.041916168,0.054054054,0.151162791
4055,C29,1077,1079.55,0.1041,0.007033,-0.007042,-8.00E-06,23.1000004,39.5,86,74,95,68,-0.072289157,-0.239543726,-0.154761905,-0.142857143,0.035714286,-0.01910828,0.151162791
4056,C29,995,1079.51,0.1984,0.010095,-0.008697,0.001398,22.2999992,40.2000008,88,77,103,68,-0.096045198,-0.231343284,-0.172413793,-0.134831461,0.017751479,0.066666667,0.083798883
4057,C29,1114,1079.41,0.3102,0.002682,-0.002472,0.00021,20.2000008,41.7000008,96,86,116,78,-0.108695652,-0.240875912,-0.175141243,-0.130952381,0.058823529,-0.025316456,0.048648649
4075,C29,936,1079.8,0.0801,-0.001471,0.000902,-0.00057,20.8999996,43.4000015,98,91,117,76,-0.070967742,-0.224489796,-0.172413793,-0.141104294,0.014925373,0.053333333,0.037433155
4076,C29,950,1079.76,0.0821,-0.003192,-0.00029,-0.003482,21.5,48.2999992,84,81,113,74,-0.070967742,-0.234375,-0.162790698,-0.132075472,0.015075377,0.072847682,0.054347826
4077,C29,958,1079.72,0.0786,-0.007262,0.001918,-0.005343,22,43.0999985,86,80,109,74,-0.045751634,-0.244444444,-0.179190751,-0.139240506,0.03030303,0.060402685,0.038674033
4078,C29,1015,1079.69,0.0799,-0.005091,0.000418,-0.004673,23.6000004,43.4000015,84,82,112,76,-0.051282051,-0.230188679,-0.169590643,-0.139240506,0.03030303,0.04,0.073446328
4079,C29,1057,1079.65,0.1085,-0.008133,0.002959,-0.005174,23.5,44,88,84,111,76,-0.051282051,-0.23880597,-0.169590643,-0.155279503,0.02173913,0.117241379,0.055555556
4080,C29,1044,1079.61,0.0699,-0.010276,0.005522,-0.004754,22.5,41.5,86,86,120,77,-0.064935065,-0.244444444,-0.169590643,-0.148387097,0.041916168,0.109589041,0.054347826
4081,C29,976,1079.58,0.0644,0.000463,-0.000379,8.40E-05,23.8999996,46.2000008,82,78,103,71,-0.064935065,-0.228464419,-0.169590643,-0.148387097,0.048192771,0.102040816,0.098265896
4082,C29,1011,1079.55,0.0898,-0.000763,-0.002304,-0.003067,23.6000004,49.5999985,90,78,102,71,-0.19047619,-0.231343284,-0.154761905,-0.115789474,0.029239766,-0.095541401,0.108571429
4083,C29,968,1079.5,0.1436,0.002807,-0.003895,-0.001089,22.7999992,49.5999985,98,82,114,79,-0.139784946,-0.241635688,-0.162790698,-0.054187192,-0.033333333,-0.165644172,0.083798883
1363,C28,465,1080.48,0.3589,0.020781,-0.015728,0.005053,3.4000001,5.8000002,119,139,220,138,-0.203125,-0.246575342,-0.220779221,-0.192,-0.113122172,-0.098265896,-0.09
1364,C28,482,1080.4,0.3689,-0.016757,0.013218,-0.00354,4.8000002,6.6999998,123,139,229,138,-0.206349206,-0.236363636,-0.201877934,-0.214876033,-0.144144144,-0.02994012,-0.085714286
1365,C28,725,1080.35,0.2471,-0.031006,0.018248,-0.012759,5.5,11.5,119,137,225,132,-0.19665272,-0.24738676,-0.144230769,-0.198237885,-0.167420814,0.01863354,-0.068627451
1366,C28,801,1080.39,0.2076,-0.020763,0.004777,-0.015986,4.6999998,11.1000004,113,133,220,132,-0.217391304,-0.243986254,-0.185185185,-0.19266055,-0.192825112,0.006134969,-0.02020202
1367,C28,717,1080.47,0.2321,-0.009406,0.014907,0.005502,3.3,8.6000004,121,140,229,141,-0.201550388,-0.239726027,-0.205357143,-0.214007782,-0.144186047,-0.041916168,-0.019230769
1398,C28,499,1080.5,0.2051,0.011413,-0.006888,0.004525,4.0999999,6.6999998,115,125,201,127,-0.201716738,-0.23880597,-0.179487179,-0.201793722,-0.171428571,-0.012987013,-0.092783505
1399,C28,533,1080.43,0.2418,0.000599,-0.011025,-0.010426,4.4000001,8.8999996,113,123,202,127,-0.201680672,-0.235955056,-0.188118812,-0.194174757,-0.170731707,0.062068966,-0.020618557
1400,C28,674,1080.39,0.2956,-7.80E-05,0.003441,0.003363,4.8000002,9.3999996,109,122,190,120,-0.187772926,-0.230188679,-0.182692308,-0.214611872,-0.170731707,0.034013605,0.0625
1401,C28,850,1080.33,0.2725,-0.013692,0.010331,-0.003361,4.3000002,11,115,130,204,128,-0.189189189,-0.230188679,-0.183673469,-0.190243902,-0.184549356,0.055555556,0.11827957
1402,C28,775,1080.29,0.1404,-0.017766,0.010797,-0.006969,4.8000002,11.5,113,125,199,124,-0.18018018,-0.2265625,-0.201877934,-0.192118227,-0.194444444,0.067567568,0.136363636
1403,C28,973,1080.34,0.224,-0.01752,0.019614,0.002093,4.4000001,12.3999996,113,127,202,127,-0.19665272,-0.235294118,-0.213270142,-0.19266055,-0.145728643,0.04516129,0.123595506
1404,C28,825,1080.45,0.4218,-0.027481,0.015166,-0.012316,3.5,9.6999998,117,132,213,135,-0.196721311,-0.239130435,-0.205607477,-0.203252033,-0.107692308,-0.042424242,0.051546392
1405,C28,602,1080.61,0.4071,0.014033,-0.003278,0.010754,2.9000001,7.5999999,121,142,234,140,-0.218045113,-0.246666667,-0.208510638,-0.214007782,-0.182978723,-0.053254438,0.035897436
1406,C28,527,1080.66,0.3061,0.011989,-0.000381,0.011608,2.7,6.3000002,123,143,243,143,-0.214007782,-0.243986254,-0.2,-0.203187251,-0.179916318,-0.023809524,0.089005236
1407,C28,646,1080.6,0.2796,-0.009401,0.010222,0.000821,2.8,6.8000002,121,146,239,143,-0.203252033,-0.243816254,-0.201834862,-0.191489362,-0.156950673,-0.006289308,0.03960396
1408,C28,910,1080.57,0.1751,-0.023215,0.008405,-0.014811,3.5999999,10.1999998,115,137,216,132,-0.201716738,-0.231343284,-0.174129353,-0.194805195,-0.126760563,-0.006451613,0.027624309
1443,C28,588,1080.68,0.4164,-0.003469,0.013824,0.010355,4.3000002,7.9000001,113,128,204,128,-0.191304348,-0.237037037,-0.184079602,-0.194570136,-0.183486239,0.013333333,0.057591623
1444,C28,546,1080.51,0.3818,-0.009251,-0.001396,-0.010647,4.5,8,113,123,198,124,-0.191304348,-0.234848485,-0.194174757,-0.188940092,-0.188679245,0.04,0.06741573
1445,C28,784,1080.34,0.264,-0.034678,0.012905,-0.021774,4.5,11.1000004,111,122,192,120,-0.183486239,-0.23255814,-0.183673469,-0.185929648,-0.160621762,0.062068966,0.151162791
1446,C28,980,1080.27,0.1595,-0.024155,0.013558,-0.010597,4.5,14.5,115,123,190,120,-0.17370892,-0.225296443,-0.178947368,-0.172774869,-0.129032258,0.083333333,0.2
1447,C28,957,1080.24,0.1507,-0.029373,0.0179,-0.011473,4.3000002,13.8000002,109,121,193,121,-0.170506912,-0.2265625,-0.185185185,-0.172774869,-0.144385027,0.068493151,0.214285714
1448,C28,931,1080.27,0.2326,-0.028529,0.014043,-0.014485,4.3000002,13.8000002,109,124,200,123,-0.181034483,-0.228464419,-0.178947368,-0.18627451,-0.132275132,0.053333333,0.136363636
1449,C28,894,1080.42,0.3628,0.004435,0.002745,0.00718,3.8,12.1000004,115,136,215,135,-0.19665272,-0.239130435,-0.191919192,-0.178082192,-0.116504854,0.012658228,0.058823529
1450,C28,644,1080.6,0.4047,0.017398,-0.004593,0.012805,3.0999999,6.5,121,148,232,144,-0.204633205,-0.246575342,-0.201793722,-0.189873418,-0.162995595,-0.048780488,0.015228426
1451,C28,441,1080.76,0.2994,0.029242,-0.014831,0.014411,2.7,5.5999999,123,152,256,150,-0.213483146,-0.251655629,-0.203463203,-0.198380567,-0.189873418,-0.053892216,0.015228426
1452,C28,566,1080.8,0.2099,0.028978,-0.014699,0.014279,2.5999999,5.0999999,125,148,246,147,-0.220973783,-0.249169435,-0.2,-0.192,-0.188034188,-0.052631579,0.04040404
1453,C28,791,1080.73,0.2979,0.009429,-0.005218,0.004212,2.8,7.5,125,144,235,145,-0.20610687,-0.246666667,-0.196261682,-0.201581028,-0.171806167,-0.042944785,0.089005236
1454,C28,851,1080.68,0.302,-0.030027,0.008766,-0.021261,3.2,7.9000001,123,145,241,143,-0.201581028,-0.236111111,-0.190243902,-0.211155378,-0.149321267,-0.018867925,0.014634146
1455,C28,718,1080.76,0.2784,0.013709,-0.004114,0.009595,4,8.8999996,125,146,251,145,-0.209302326,-0.247457627,-0.188940092,-0.207843137,-0.156521739,-0.01863354,-0.064220183
1495,C28,778,1081.25,0.3838,0.014469,-0.009614,0.004855,4.9000001,11.8000002,109,127,191,121,-0.174311927,-0.230769231,-0.183246073,-0.184466019,-0.169230769,0.089655172,0.168674699
1496,C28,861,1081.06,0.474,0.015274,-0.015321,-4.60E-05,5,11.3000002,111,118,189,121,-0.183486239,-0.23255814,-0.170984456,-0.18974359,-0.151832461,0.074829932,0.218934911
1497,C28,820,1080.85,0.5964,-0.008161,-0.00176,-0.009921,4.1999998,10.5,113,121,194,124,-0.178571429,-0.227272727,-0.19,-0.178217822,-0.151515152,0.04,0.100529101
1498,C28,707,1080.62,0.6585,-0.030845,0.01356,-0.017285,3.9000001,10.5,113,127,205,127,-0.189427313,-0.220973783,-0.183246073,-0.177033493,-0.165048544,0.033557047,0.142857143
1499,C28,807,1080.43,0.5622,-0.047234,0.028675,-0.01856,3.7,12.8999996,115,130,206,127,-0.18018018,-0.223076923,-0.165775401,-0.167464115,-0.164179104,0.054794521,0.19047619
1500,C28,834,1080.34,0.4188,-0.046648,0.035932,-0.010716,3.9000001,14.8000002,115,123,198,121,-0.168949772,-0.23255814,-0.165775401,-0.169230769,-0.132653061,0.054794521,0.19047619
1501,C28,899,1080.32,0.3299,-0.006989,0.006122,-0.000867,3.8,12.1999998,113,119,188,117,-0.154929577,-0.236220472,-0.178947368,-0.1875,-0.138297872,0.062068966,0.19047619
1502,C28,922,1080.37,0.3181,-0.008922,-0.00323,-0.012152,3.8,13.1000004,111,124,197,124,-0.175965665,-0.235955056,-0.18226601,-0.18,-0.134020619,0.060402685,0.106145251
1503,C28,680,1080.5,0.3344,-0.009223,-0.001664,-0.010888,3.5,10.5,123,135,228,138,-0.195219124,-0.237762238,-0.18226601,-0.189873418,-0.142857143,0,0.041666667
1504,C28,528,1080.65,0.2891,0.007116,-0.001492,0.005623,2.7,5.6999998,125,149,250,149,-0.20610687,-0.233898305,-0.201793722,-0.206477733,-0.184210526,-0.048780488,0.030612245
1505,C28,417,1080.77,0.2574,0.034237,-0.012751,0.021486,2.4000001,4.5999999,121,149,254,148,-0.206225681,-0.243055556,-0.198312236,-0.206477733,-0.160714286,-0.05952381,-0.024154589
1506,C28,401,1080.82,0.2317,0.04397,-0.028461,0.015509,2.5,5.0999999,129,156,258,152,-0.209125475,-0.248275862,-0.215189873,-0.204633205,-0.188284519,-0.044025157,-0.051162791
1507,C28,481,1080.77,0.201,0.011471,-0.004956,0.006516,2.5,4.6999998,125,155,258,151,-0.215384615,-0.249146758,-0.205240175,-0.206349206,-0.188284519,-0.019354839,0.01
1508,C28,464,1080.79,0.2418,0.01364,0.002652,0.016291,2.9000001,6.0999999,123,153,255,149,-0.20610687,-0.239057239,-0.205240175,-0.193415638,-0.167381974,-0.025,-0.019230769
1509,C28,611,1080.87,0.1983,0.044523,-0.018339,0.026184,3.7,6.6999998,127,155,256,153,-0.212121212,-0.241610738,-0.208888889,-0.207843137,-0.174468085,-0.012658228,-0.064220183
1510,C28,536,1080.78,0.2435,-0.000623,0.003438,0.002815,3.7,6.6999998,127,151,258,152,-0.2109375,-0.238754325,-0.196261682,-0.203252033,-0.179487179,-0.031446541,-0.056074766
1511,C28,650,1080.69,0.1955,-0.010899,-0.001098,-0.011998,3.9000001,7.4000001,121,139,209,129,-0.212598425,-0.242105263,-0.194312796,-0.211864407,-0.154545455,-0.031446541,-0.029126214
1554,C28,753,1081.36,0.2501,0.032997,-0.019692,0.013306,6.4000001,13.3999996,115,122,190,122,-0.174887892,-0.233716475,-0.178947368,-0.205741627,-0.173469388,0.04109589,0.127906977
1555,C28,696,1081.27,0.2597,0.02383,-0.00343,0.0204,5.1999998,13.6000004,115,124,200,123,-0.18018018,-0.231939163,-0.191709845,-0.18974359,-0.142857143,0.068493151,0.19047619
1556,C28,886,1081.16,0.2408,0.015218,-0.005176,0.010042,5.6999998,13.8000002,113,122,194,122,-0.183856502,-0.229007634,-0.18974359,-0.177664975,-0.160621762,0.06122449,0.224242424
1557,C28,902,1081.07,0.3822,0.02501,-0.02819,-0.00318,4.6999998,14.6000004,111,123,197,125,-0.167420814,-0.227799228,-0.185929648,-0.18,-0.163265306,0.054054054,0.183908046
1558,C28,945,1080.93,0.6591,0.019741,-0.019719,2.20E-05,3.8,11.5,115,124,205,128,-0.187772926,-0.226765799,-0.177664975,-0.174757282,-0.158415842,0.047619048,0.152542373
1559,C28,815,1080.77,0.7193,0.011301,-0.017675,-0.006374,3.5,10.3999996,107,123,199,123,-0.183856502,-0.231939163,-0.179487179,-0.196172249,-0.156862745,0.047619048,0.156069364
1560,C28,879,1080.65,0.6702,0.02733,-0.006377,0.020953,4.1999998,16.5,109,121,196,120,-0.174311927,-0.23255814,-0.165775401,-0.18,-0.157360406,0.054794521,0.159763314
1561,C28,847,1080.49,0.3863,-0.004804,0.018747,0.013943,4.0999999,12.3000002,113,120,185,114,-0.15942029,-0.224,-0.183246073,-0.175257732,-0.15625,0.062068966,0.214723926
1562,C28,924,1080.45,0.1567,-0.016608,0.010924,-0.005684,4.5999999,14,111,118,183,115,-0.165137615,-0.217391304,-0.190697674,-0.178947368,-0.129032258,0.032679739,0.156069364
1563,C28,848,1080.56,0.2252,0.016058,-0.007797,0.008261,3.8,11.1999998,115,127,204,129,-0.207843137,-0.240418118,-0.210300429,-0.192488263,-0.137440758,0.006369427,0.052631579
1564,C28,753,1080.62,0.145,0.010981,-0.005562,0.005419,3.0999999,7.3000002,123,138,228,139,-0.2109375,-0.240418118,-0.203463203,-0.205240175,-0.162995595,-0.036144578,0.035897436
1565,C28,649,1080.61,0.3751,-0.005472,0.003299,-0.002173,3.0999999,9,117,137,230,136,-0.201680672,-0.228464419,-0.194174757,-0.210300429,-0.160377358,0.013157895,0.030612245
1566,C28,624,1080.6,0.5029,-0.009305,0.004116,-0.005189,2.8,5.5999999,117,145,244,142,-0.186440678,-0.233082707,-0.196172249,-0.19266055,-0.160714286,0.013333333,0.015228426
1567,C28,500,1080.63,0.3744,-0.012898,-0.004939,-0.017837,2.7,5.0999999,119,145,246,144,-0.198380567,-0.242857143,-0.2,-0.191111111,-0.154545455,-0.01910828,-0.056074766
1568,C28,545,1080.75,0.3057,-0.000327,-0.002599,-0.002926,3.0999999,7.1999998,121,145,246,145,-0.209125475,-0.240677966,-0.208695652,-0.2,-0.142857143,-0.05,-0.057142857
1569,C28,484,1080.83,0.2324,0.026834,-0.007618,0.019216,3.2,6.9000001,121,147,257,150,-0.222222222,-0.246666667,-0.208695652,-0.198380567,-0.166666667,-0.031055901,-0.043062201
1570,C28,631,1080.75,0.3317,0.008597,0.003886,0.012483,3.4000001,5.9000001,125,145,255,149,-0.227272727,-0.245791246,-0.205357143,-0.201581028,-0.173913043,-0.044025157,-0.059360731
1571,C28,472,1080.63,0.1904,-0.031662,0.018032,-0.013631,3.5999999,5.5999999,127,145,243,142,-0.214007782,-0.238095238,-0.194570136,-0.216,-0.160714286,-0.0375,-0.111111111
1572,C28,347,1080.67,0.2356,-0.028665,0.014933,-0.013732,3.9000001,5.0999999,119,146,238,139,-0.22605364,-0.246575342,-0.165775401,-0.211382114,-0.168141593,-0.01910828,0.030927835
1618,C28,756,1081.18,0.4546,0.00609,-0.007046,-0.000956,6.6999998,14.3000002,111,126,189,121,-0.173913043,-0.236363636,-0.18974359,-0.215517241,-0.183486239,0.144736842,0.101123596
1619,C28,959,1081.16,0.5004,0.004733,-0.004965,-0.000232,7.4000001,16.2000008,107,119,187,121,-0.159292035,-0.238095238,-0.195979899,-0.205479452,-0.123809524,0.073825503,0.188235294
1620,C28,820,1081.13,0.4601,0.014292,-0.0113,0.002992,5.6999998,13.5,109,115,181,115,-0.191304348,-0.22962963,-0.18974359,-0.178217822,-0.13592233,0.047619048,0.202312139
1621,C28,799,1081.1,0.2982,0.005123,-0.008468,-0.003345,4.8000002,10.5,107,121,194,121,-0.17699115,-0.229007634,-0.178947368,-0.173469388,-0.175879397,0.027777778,0.188571429
1622,C28,749,1081.14,0.1908,0.035558,-0.022571,0.012987,4.3000002,12.1999998,111,125,205,129,-0.174887892,-0.2265625,-0.197969543,-0.183673469,-0.169230769,0.055555556,0.183431953
1623,C28,827,1081.12,0.3068,0.056068,-0.023521,0.032547,4,10.6000004,109,121,191,121,-0.198237885,-0.236641221,-0.18556701,-0.183673469,-0.148717949,0.069444444,0.146067416
1624,C28,793,1080.98,0.314,0.032588,-0.006731,0.025858,4,9,105,115,178,113,-0.185520362,-0.233716475,-0.177083333,-0.18974359,-0.161616162,0.04109589,0.136363636
1625,C28,811,1080.83,0.39,0.033211,-0.016631,0.016581,4.3000002,12.1999998,107,112,178,112,-0.189427313,-0.229007634,-0.183246073,-0.178217822,-0.150259067,0,0.141242938
1626,C28,605,1080.6,0.4755,-0.018896,0.013148,-0.005748,4.3000002,9.3999996,113,116,185,117,-0.189427313,-0.22605364,-0.191489362,-0.16097561,-0.150259067,0.027027027,0.142857143
1627,C28,749,1080.49,0.155,-0.019805,0.008335,-0.011471,4.4000001,10.1999998,109,120,195,120,-0.182222222,-0.235521236,-0.190243902,-0.18,-0.142857143,0.04,0.14619883
1628,C28,862,1080.56,0.166,0.012193,-0.003368,0.008826,4,10.6999998,117,125,203,125,-0.186721992,-0.234200743,-0.205607477,-0.180487805,-0.117021277,-0.006369427,0.096045198
1629,C28,611,1080.58,0.1226,0.01951,-0.010758,0.008751,3.3,6.5999999,117,132,216,134,-0.204918033,-0.236363636,-0.19047619,-0.188940092,-0.138613861,-0.012658228,0.031578947
1630,C28,435,1080.5,0.2268,-0.016621,0.001537,-0.015084,3.3,7.0999999,121,144,237,144,-0.204819277,-0.242857143,-0.201923077,-0.19650655,-0.166666667,-0.019354839,0.015544041
1631,C28,762,1080.43,0.1786,-0.052876,0.025859,-0.027017,3.5,11.5,115,139,228,137,-0.204918033,-0.242857143,-0.196261682,-0.191304348,-0.128712871,-0.012987013,0.032258065
