,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923
746,2240,C28,620,1081.1,0.4944,-0.038978,0.021211,-0.017767,5.5,13.800000199999998,105,110,179,113,-0.156626506,-0.130111524,-0.21969697,-0.125506073,-0.162995595,0.228426396,0.12849162,0.039215686
747,2296,C28,1125,1081.05,0.418,-0.023317,0.017656,-0.005661,8.6999998,21.0,104,115,180,116,-0.09909909900000001,-0.05785124,-0.2109375,-0.093220339,-0.02173913,0.319148936,0.258823529,0.055837563
748,2297,C28,851,1080.95,0.2204,-0.01094,0.01168,0.00074,8.199999799999999,14.199999800000002,104,107,159,104,-0.113924051,-0.10569105699999999,-0.223076923,-0.13253012,-0.068062827,0.319148936,0.21590909100000003,0.04950495
749,2298,C28,1156,1080.89,0.1507,0.013626,-0.004289,0.009337,7.900000099999999,17.7999992,98,98,146,97,-0.12033195,-0.11904761900000001,-0.22007722,-0.150579151,-0.08080808099999999,0.326203209,0.27380952399999997,0.07216494799999999
750,2299,C28,1117,1080.82,0.1853,0.011662,0.000902,0.012564,7.599999900000001,18.0,102,97,144,94,-0.164556962,-0.186046512,-0.223076923,-0.16981132100000002,-0.123152709,0.326086957,0.245508982,0.07216494799999999
751,2300,C28,1088,1080.76,0.207,0.014937,-0.017187,-0.00225,9.1000004,20.1000004,96,97,136,91,-0.203252033,-0.21641791,-0.22957198399999998,-0.15415019800000002,-0.094527363,0.31147541,0.23699422,0.07853403099999999
752,2301,C28,1073,1080.67,0.3586,0.00688,-0.00806,-0.00118,8.6000004,18.3999996,94,96,135,90,-0.195020747,-0.21641791,-0.22047244100000002,-0.148594378,-0.07216494799999999,0.29787234,0.229885057,0.052083332999999996
753,2302,C28,1272,1080.59,0.3125,-0.009775,0.008168,-0.001607,9.1000004,20.7000008,98,92,130,87,-0.190082645,-0.212121212,-0.21632653100000002,-0.145228216,-0.068062827,0.290322581,0.245508982,0.035532995
754,2303,C28,1017,1080.55,0.2513,-0.026499,0.010584,-0.015915,8.6000004,17.2999992,98,92,129,85,-0.20164609100000003,-0.213740458,-0.211618257,-0.138075314,-0.047120419000000004,0.322404372,0.240963855,0.058823529000000006
755,2304,C28,1007,1080.6,0.1716,-0.003278,-0.006898,-0.010176,9.3999996,15.300000199999998,96,91,123,83,-0.2,-0.20306513399999998,-0.22047244100000002,-0.128630705,-0.06185567,0.32967033,0.25609756100000003,0.042553191
756,2305,C28,703,1080.66,0.1741,-0.011376,0.01161,0.000234,7.5,13.199999800000002,96,92,122,85,-0.18965517199999998,-0.207407407,-0.22727272699999998,-0.126530612,-0.07,0.333333333,0.11475409800000001,0.0050761420000000005
757,2306,C28,546,1080.77,0.3079,0.011277,-0.000972,0.010306,7.1999998,11.6000004,102,106,161,101,-0.2,-0.202898551,-0.22846441899999997,-0.112,-0.10407239800000001,0.173469388,0.102702703,-0.00990099
758,2307,C28,498,1080.86,0.275,0.023787,-0.00939,0.014398,7.099999900000001,10.8999996,98,103,157,102,-0.201680672,-0.23076923100000002,-0.22727272699999998,-0.107569721,-0.123809524,0.151515152,0.08510638300000001,-0.09909909900000001
759,2308,C28,463,1080.88,0.3936,0.003409,-0.000698,0.002712,6.4000001,11.3000002,100,101,159,103,-0.20689655199999998,-0.22535211300000002,-0.22727272699999998,-0.127413127,-0.11711711699999999,0.1875,0.10497237599999999,-0.12962963
760,2309,C28,500,1080.88,0.4128,0.005327,-0.003032,0.002295,6.4000001,11.5,98,108,163,103,-0.187214612,-0.24398625399999999,-0.21052631600000002,-0.116465863,-0.127753304,0.185185185,0.118644068,-0.079646018
761,2310,C28,710,1080.91,0.4868,-0.035751,0.01325,-0.022501,6.5,14.1000004,105,108,161,100,-0.192307692,-0.236111111,-0.22846441899999997,-0.12350597599999999,-0.119266055,0.225806452,0.21637426899999998,0.06185567
762,2311,C28,904,1081.23,0.8495,0.006703,-0.002289,0.004414,6.0999999,16.399999599999997,98,104,156,99,-0.179245283,-0.22535211300000002,-0.22007722,-0.095435685,-0.070422535,0.359550562,0.282352941,0.0625
763,2312,C28,761,1081.58,0.5198,0.0193,-0.01966,-0.000359,8.5,16.7000008,94,98,145,96,-0.190243902,-0.222614841,-0.215384615,-0.112,-0.098214286,0.347826087,0.28571428600000004,0.0625
764,2313,C28,722,1081.77,0.3181,0.01609,-0.004412,0.011677,10.1000004,17.5,96,95,141,95,-0.18446601899999998,-0.23448275899999999,-0.22846441899999997,-0.138576779,-0.0995671,0.362637363,0.23699422,0.019607843
765,2314,C28,773,1081.82,0.272,0.010026,-0.003476,0.006549,11.6000004,18.3999996,94,95,140,90,-0.19069767399999998,-0.223776224,-0.232472325,-0.131086142,-0.078947368,0.333333333,0.278106509,0.035532995
766,2315,C28,611,1081.81,0.2353,-0.012371,-0.000729,-0.0131,14.699999800000002,20.7999992,90,93,141,90,-0.19819819800000002,-0.220689655,-0.23420074300000002,-0.097276265,-0.061946903,0.362637363,0.23255814,-0.01980198
767,2316,C28,667,1081.87,0.1801,0.029957,-0.014084,0.015873,14.699999800000002,20.0,88,90,140,90,-0.19658119699999999,-0.18840579699999999,-0.237037037,-0.10424710400000001,-0.0625,0.307692308,0.19540229899999997,-0.038834951
768,2317,C28,569,1081.79,0.3268,0.019796,-0.008041,0.011755,11.8000002,16.7000008,86,97,160,97,-0.147679325,-0.119402985,-0.22846441899999997,-0.088,-0.083700441,0.26775956300000003,0.197674419,-0.042654028
769,2318,C28,501,1081.62,0.3468,0.014508,-0.0012,0.013308,7.900000099999999,14.5,98,108,171,107,-0.15415019800000002,-0.151943463,-0.22962963,-0.19031141899999998,-0.125541126,0.25133689800000003,0.14754098400000001,-0.04
770,2319,C28,463,1081.48,0.3247,0.039796,-0.025007,0.014788,4.9000001,9.1999998,104,110,178,110,-0.17557251899999998,-0.166077739,-0.224637681,-0.17037037,-0.187250996,0.118483412,0.077720207,-0.031390135
771,2320,C28,606,1081.28,0.6543,0.020313,-0.017616,0.002697,5.5,9.3000002,100,110,178,112,-0.158730159,-0.127819549,-0.218045113,-0.088607595,-0.196787149,0.099526066,0.12994350300000002,0.019607843
772,2376,C28,1199,1080.97,0.2704,-0.031839,0.020469,-0.01137,9.8999996,21.2999992,96,103,153,99,-0.132420091,-0.093220339,-0.204918033,-0.074235808,0.0,0.38043478299999994,0.27380952399999997,0.101604278
773,2377,C28,1344,1080.89,0.1471,-0.001448,-0.003403,-0.004851,10.0,21.2000008,96,95,140,93,-0.152542373,-0.19047619,-0.21138211399999998,-0.13253012,-0.072916667,0.35519125700000004,0.26506024100000003,0.083333333
774,2378,C28,1246,1080.82,0.1993,-0.003529,-0.001891,-0.005419,9.5,21.2000008,98,94,133,90,-0.176954733,-0.195219124,-0.21457489899999999,-0.157480315,-0.077720207,0.31891891899999997,0.260606061,0.066666667
775,2379,C28,1140,1080.76,0.2171,0.00313,0.0008,0.00393,8.6999998,19.7000008,96,94,133,87,-0.174468085,-0.21912350600000002,-0.214285714,-0.155378486,-0.058201058,0.35911602200000003,0.25609756100000003,0.068783069
776,2380,C28,1189,1080.67,0.2838,-0.003569,-0.000403,-0.003972,9.3999996,19.7000008,94,90,128,86,-0.18987341800000002,-0.218390805,-0.21457489899999999,-0.155737705,-0.06951871700000001,0.315217391,0.245508982,0.07027027
777,2381,C28,1107,1080.54,0.2287,-0.030611,0.017346,-0.013265,10.0,18.0,98,96,123,86,-0.186440678,-0.215384615,-0.21632653100000002,-0.15352697099999998,-0.064516129,0.31868131899999996,0.23809523800000001,0.07027027
778,2382,C28,1227,1080.5,0.0945,-0.020545,0.015234,-0.005311,10.1999998,18.8999996,96,89,122,84,-0.19491525399999998,-0.2109375,-0.209876543,-0.127118644,-0.064516129,0.333333333,0.288343558,0.047619048
779,2383,C28,1102,1080.51,0.1489,-0.016567,0.00806,-0.008506,9.8000002,18.3999996,92,93,126,84,-0.18987341800000002,-0.220973783,-0.21457489899999999,-0.152263374,-0.059459459000000006,0.35519125700000004,0.260606061,0.06010929
780,2384,C28,1079,1080.58,0.1413,0.001962,-0.006433,-0.004471,10.3999996,18.2000008,94,93,126,82,-0.191489362,-0.221818182,-0.22448979600000002,-0.132231405,-0.042553191,0.34054054100000003,0.260606061,0.049723757
781,2385,C28,1107,1080.62,0.098,0.003176,-0.001161,0.002016,10.1000004,17.0,94,94,120,85,-0.17180616699999998,-0.21771217699999998,-0.220883534,-0.112970711,-0.069306931,0.33695652200000004,0.23809523800000001,0.02173913
782,2386,C28,1036,1080.66,0.2632,0.000599,0.007369,0.007968,9.3999996,15.800000199999998,96,93,133,89,-0.20535714300000002,-0.226277372,-0.22047244100000002,-0.12295082,-0.097674419,0.297297297,0.21637426899999998,0.021505376
783,2387,C28,829,1080.7,0.3343,0.005356,0.003374,0.00873,7.3000002,13.300000199999998,94,99,142,95,-0.19298245600000002,-0.23239436600000002,-0.215686275,-0.11740890699999999,-0.139130435,0.240641711,0.172413793,-0.038834951
784,2388,C28,548,1080.68,0.3148,-0.010831,0.00643,-0.004401,6.599999900000001,12.3999996,98,103,156,102,-0.212121212,-0.23076923100000002,-0.223076923,-0.11627907,-0.118942731,0.164948454,0.123595506,-0.069767442
785,2389,C28,506,1080.69,0.2819,-0.011849,0.010032,-0.001817,6.1999998,11.5,100,111,175,109,-0.20535714300000002,-0.23448275899999999,-0.22846441899999997,-0.125,-0.125,0.16923076899999998,0.118644068,-0.033492823
786,2390,C28,631,1080.75,0.422,-0.044441,0.027813,-0.016628,6.3000002,14.199999800000002,102,112,174,107,-0.19266055,-0.223776224,-0.223076923,-0.12,-0.10185185199999999,0.37777777799999995,0.19298245600000002,-0.014925373
787,2391,C28,882,1081.08,0.9255,-0.011226,0.006622,-0.004604,7.3000002,15.8999996,98,97,150,95,-0.194570136,-0.221052632,-0.22007722,-0.110204082,-0.058823529000000006,0.436464088,0.296969697,0.07027027
788,2392,C28,822,1081.49,0.613,0.038365,-0.029024,0.009341,9.6999998,17.5,90,94,140,93,-0.178743961,-0.21985815600000003,-0.22779922800000002,-0.088607595,-0.081818182,0.395604396,0.305389222,0.065217391
789,2393,C28,706,1081.66,0.3355,0.046508,-0.024826,0.021682,10.5,18.6000004,94,96,143,94,-0.171717172,-0.228070175,-0.229007634,-0.104,-0.085972851,0.36612021899999997,0.27380952399999997,0.041237113
790,2394,C28,639,1081.63,0.5167,0.016267,-0.026061,-0.009794,10.0,18.0,94,96,147,95,-0.181818182,-0.22535211300000002,-0.22962963,-0.112903226,-0.076923077,0.396648045,0.27710843399999996,0.067357513
791,2395,C28,696,1081.66,0.5051,0.022483,-0.02644,-0.003957,13.0,20.2999992,90,101,143,93,-0.163265306,-0.22758620699999998,-0.22846441899999997,-0.071129707,-0.055555556,0.409836066,0.289940828,0.020408163
792,2396,C28,716,1081.73,0.5255,0.05173,-0.033059,0.018671,11.3999996,19.2000008,90,92,141,93,-0.171717172,-0.22648083600000002,-0.23420074300000002,-0.058823529000000006,-0.055555556,0.35593220299999995,0.258823529,-0.014925373
793,2397,C28,640,1081.68,0.4957,0.041635,-0.016344,0.025291,11.6000004,18.5,88,93,146,91,-0.146551724,-0.133333333,-0.22433460100000002,-0.10483871,-0.060465116,0.325966851,0.22352941199999998,0.015384615
794,2398,C28,772,1081.5,0.4929,-0.003787,0.000241,-0.003546,10.6000004,16.7000008,92,96,157,100,-0.115879828,-0.112781955,-0.213740458,-0.122137405,-0.148760331,0.278688525,0.135135135,0.019607843
795,2399,C28,551,1081.42,0.2878,-0.033694,0.004462,-0.029232,6.4000001,10.6999998,98,107,173,110,-0.17054263600000003,-0.166077739,-0.224637681,-0.190140845,-0.192307692,0.144230769,0.056994819,-0.022421525
796,2400,C28,396,1081.44,0.4094,0.059618,-0.041388,0.01823,6.3000002,7.3000002,96,102,172,104,-0.17374517399999997,-0.130111524,-0.22509225100000002,-0.158671587,-0.179487179,0.138613861,0.071038251,-0.046728972
797,2453,C28,1231,1080.99,0.3103,-0.006735,0.007742,0.001006,10.1999998,20.7999992,96,97,144,93,-0.164319249,-0.135371179,-0.2,-0.038095238,0.0,0.347826087,0.301204819,0.136612022
798,2454,C28,1310,1080.87,0.2059,6.8e-05,-0.001305,-0.001237,11.1000004,23.3999996,92,90,130,87,-0.163793103,-0.195219124,-0.21632653100000002,-0.108333333,-0.037837838,0.370165746,0.296969697,0.09677419400000001
799,2455,C28,1240,1080.76,0.1813,-0.013053,0.00719,-0.005863,12.1000004,24.0,94,90,128,83,-0.19658119699999999,-0.203252033,-0.21666666699999998,-0.128630705,-0.064516129,0.362637363,0.26829268300000003,0.068783069
800,2456,C28,1247,1080.7,0.1221,0.001594,-0.002037,-0.000443,10.6000004,21.6000004,90,90,120,82,-0.17391304300000002,-0.21912350600000002,-0.209876543,-0.133333333,-0.053191489,0.38121547,0.27710843399999996,0.081967213
801,2457,C28,1230,1080.62,0.224,0.006306,-0.004725,0.001581,10.6999998,19.8999996,96,85,123,84,-0.187772926,-0.209486166,-0.211618257,-0.136929461,-0.064516129,0.35195530700000005,0.260606061,0.112359551
802,2458,C28,1208,1080.52,0.1511,-0.005899,0.00732,0.001421,11.3999996,19.6000004,96,89,127,82,-0.18965517199999998,-0.209486166,-0.219917012,-0.134453782,-0.04395604400000001,0.370165746,0.292682927,0.07777777799999999
803,2459,C28,1135,1080.5,0.0809,0.004148,-0.002703,0.001445,11.8999996,20.8999996,94,89,119,82,-0.19658119699999999,-0.20306513399999998,-0.21632653100000002,-0.127118644,-0.043478261,0.36956521700000006,0.28143712600000004,0.081967213
804,2460,C28,1316,1080.55,0.146,0.020014,-0.005826,0.014188,10.3000002,19.7999992,88,88,123,84,-0.19658119699999999,-0.20588235300000002,-0.21457489899999999,-0.11666666699999999,-0.032608696,0.36559139799999996,0.27380952399999997,0.071823204
805,2461,C28,1110,1080.57,0.1275,0.017834,-0.009274,0.008559,11.3000002,18.6000004,92,92,122,84,-0.2,-0.218637993,-0.23015873,-0.12033195,-0.04040404,0.362162162,0.26506024100000003,0.04444444400000001
806,2462,C28,1016,1080.55,0.1556,-0.00436,0.000475,-0.003884,10.3000002,16.8999996,92,95,125,87,-0.189427313,-0.228571429,-0.220883534,-0.119341564,-0.09433962300000001,0.34408602200000005,0.240963855,0.06145251400000001
807,2463,C28,918,1080.55,0.1825,-0.005162,0.004876,-0.000286,8.8999996,15.699999800000002,98,92,134,91,-0.2,-0.228571429,-0.224,-0.09623431,-0.090047393,0.333333333,0.260606061,0.021505376
808,2464,C28,821,1080.55,0.2124,-0.005886,0.006906,0.00102,7.8000002,15.300000199999998,98,98,140,93,-0.192825112,-0.221052632,-0.215686275,-0.11740890699999999,-0.09677419400000001,0.329787234,0.22891566300000002,0.0
809,2465,C28,685,1080.54,0.2195,-0.010109,0.005424,-0.004685,6.6999998,14.1000004,98,100,148,98,-0.198237885,-0.22535211300000002,-0.21912350600000002,-0.116465863,-0.107142857,0.28648648600000004,0.186046512,-0.070422535
810,2466,C28,600,1080.57,0.2165,-0.010654,0.001921,-0.008733,6.3000002,13.0,102,105,165,108,-0.20535714300000002,-0.23287671199999999,-0.229007634,-0.12350597599999999,-0.125,0.268817204,0.218934911,-0.074766355
811,2467,C28,662,1080.66,0.3282,-0.035131,0.023728,-0.011403,6.4000001,14.1000004,98,108,162,106,-0.19819819800000002,-0.220689655,-0.22480620199999998,-0.129411765,-0.08411215,0.38121547,0.296969697,0.0
812,2468,C28,818,1080.95,0.8137,-0.030095,0.014784,-0.015312,8.0,17.0,94,98,151,94,-0.194570136,-0.222222222,-0.215686275,-0.10204081599999999,-0.044334975,0.406593407,0.329268293,0.076923077
813,2469,C28,887,1081.33,0.6928,0.043953,-0.009688,0.034265,10.3000002,18.8999996,94,93,138,90,-0.179245283,-0.216783217,-0.228346457,-0.088607595,-0.043478261,0.41758241799999996,0.31707317100000004,0.1
814,2470,C28,968,1081.41,0.634,0.02485,-0.002971,0.021879,9.8000002,20.0,94,97,139,91,-0.18095238100000002,-0.231292517,-0.20967741899999998,-0.068965517,-0.048543689,0.42222222200000004,0.292682927,0.081967213
815,2471,C28,765,1081.31,0.603,-0.032067,0.015801,-0.016266,8.6999998,20.5,90,95,140,94,-0.196172249,-0.219512195,-0.22007722,-0.081545064,-0.043902439,0.40331491700000005,0.283950617,0.065217391
816,2472,C28,848,1081.32,0.7003,-0.006485,0.011112,0.004627,9.6000004,20.5,92,95,138,90,-0.179245283,-0.23183391,-0.22480620199999998,-0.017857143,0.0050251259999999996,0.42222222200000004,0.312883436,0.08510638300000001
817,2473,C28,851,1081.33,0.8767,-0.003374,0.004838,0.001464,9.1000004,19.2999992,92,96,142,93,-0.17535545,-0.22648083600000002,-0.21875,-0.013452915,-0.01980198,0.31891891899999997,0.177142857,0.068783069
818,2474,C28,745,1081.29,1.0158,0.029673,-0.022545,0.007128,8.300000200000001,17.2999992,94,100,145,96,-0.136842105,-0.19117647100000001,-0.21400778199999998,-0.062761506,-0.07762557099999999,0.191709845,0.100529101,0.035175879
819,2475,C28,689,1081.25,0.7903,0.025117,-0.035112,-0.009994,9.3999996,16.5,96,102,168,104,-0.12121212099999999,-0.177304965,-0.215384615,-0.154411765,-0.162601626,0.12264150900000001,0.112299465,-0.02283105
820,2476,C28,464,1081.36,0.5367,0.041662,-0.026819,0.014843,5.0,8.5,98,110,174,110,-0.14932126699999998,-0.167259786,-0.233576642,-0.17562724,-0.188976378,0.144278607,0.117647059,-0.056277056
821,2477,C28,532,1081.44,0.5422,0.120556,-0.068728,0.051828,6.6999998,8.199999799999999,98,102,159,99,-0.14285714300000002,-0.163120567,-0.21611721600000003,-0.115384615,-0.168141593,0.074285714,0.072625698,-0.053658537
822,2528,C28,1241,1080.84,0.2362,-0.003986,0.005261,0.001275,11.3000002,24.7000008,92,89,124,85,-0.19658119699999999,-0.212598425,-0.195020747,-0.136929461,-0.027322403999999998,0.37704918,0.296969697,0.12222222199999999
823,2529,C28,1400,1080.74,0.1957,-0.000163,0.001808,0.001644,12.5,22.8999996,92,88,124,81,-0.18260869600000001,-0.195219124,-0.214876033,-0.136929461,-0.04395604400000001,0.35911602200000003,0.27710843399999996,0.092896175
824,2530,C28,1263,1080.66,0.168,0.006213,-0.00681,-0.000597,12.3999996,24.0,94,89,123,86,-0.187772926,-0.2,-0.21666666699999998,-0.145228216,-0.064516129,0.355555556,0.26506024100000003,0.09189189199999999
825,2531,C28,1232,1080.55,0.3179,0.004918,-0.005537,-0.000618,11.1000004,22.3999996,92,89,116,83,-0.187772926,-0.212598425,-0.214876033,-0.151020408,-0.064516129,0.37777777799999995,0.27710843399999996,0.08791208800000001
826,2532,C28,1258,1080.45,0.2161,-0.011475,0.002418,-0.009057,11.8000002,21.2999992,92,85,118,82,-0.18260869600000001,-0.203125,-0.219917012,-0.136929461,-0.038674033,0.38043478299999994,0.296969697,0.112359551
827,2533,C28,1207,1080.45,0.1768,0.002984,-0.003959,-0.000975,12.3999996,22.0,92,89,126,84,-0.18260869600000001,-0.214545455,-0.214876033,-0.118644068,-0.027322403999999998,0.387096774,0.292682927,0.071823204
828,2534,C28,1243,1080.46,0.2267,0.002382,0.000335,0.002717,12.5,23.5,96,85,124,82,-0.187772926,-0.214285714,-0.21457489899999999,-0.11666666699999999,-0.035532995,0.39130434799999997,0.269461078,0.071823204
829,2535,C28,1163,1080.47,0.2924,0.010422,-0.010638,-0.000216,12.0,20.8999996,92,87,119,81,-0.187772926,-0.218637993,-0.220883534,-0.097046414,-0.043902439,0.387096774,0.301204819,0.066666667
830,2536,C28,971,1080.47,0.2311,0.01501,-0.012363,0.002646,11.1000004,17.7999992,92,87,116,80,-0.17857142899999998,-0.218637993,-0.21912350600000002,-0.088607595,-0.02970297,0.34408602200000005,0.260606061,0.072625698
831,2537,C28,864,1080.46,0.1799,0.004905,-0.00567,-0.000766,10.1999998,16.5,96,92,130,87,-0.187214612,-0.21708185100000002,-0.220883534,-0.070175439,-0.01010101,0.37704918,0.308641975,0.079545455
832,2538,C28,905,1080.46,0.1469,-0.003534,0.002506,-0.001029,8.300000200000001,16.0,98,95,136,90,-0.189427313,-0.22648083600000002,-0.23015873,-0.080168776,-0.067307692,0.39130434799999997,0.320987654,0.032967033
833,2539,C28,832,1080.46,0.0947,-0.021689,0.011575,-0.010115,7.8000002,15.800000199999998,98,95,146,97,-0.198237885,-0.222222222,-0.23015873,-0.091666667,-0.08490566,0.362162162,0.214285714,-0.024875622000000003
834,2540,C28,679,1080.51,0.1792,-0.016489,0.005551,-0.010938,6.900000099999999,13.6000004,98,99,152,100,-0.19819819800000002,-0.23287671199999999,-0.21400778199999998,-0.107569721,-0.105990783,0.297297297,0.22352941199999998,-0.03960396
835,2541,C28,668,1080.64,0.3951,-0.02812,0.024482,-0.003638,6.6999998,13.800000199999998,96,100,144,97,-0.208888889,-0.224913495,-0.229007634,-0.111111111,-0.079812207,0.38121547,0.31707317100000004,0.03125
836,2542,C28,836,1080.94,0.6399,0.014029,-0.010364,0.003665,8.6999998,17.7000008,94,93,141,90,-0.183856502,-0.23287671199999999,-0.22007722,-0.07949790799999999,0.01,0.450549451,0.325153374,0.08791208800000001
837,2543,C28,1004,1081.14,0.3264,0.013215,0.001633,0.014848,9.8999996,18.6000004,88,90,131,84,-0.175925926,-0.211072664,-0.22779922800000002,-0.068376068,0.010309278,0.434782609,0.325153374,0.08791208800000001
838,2544,C28,985,1081.13,0.4076,-0.023418,0.022113,-0.001304,11.3999996,21.1000004,88,91,127,86,-0.176470588,-0.219512195,-0.216,-0.018181818,0.025906736,0.45945945899999996,0.329268293,0.09195402300000001
839,2545,C28,831,1081.09,0.3459,0.000245,0.000108,0.000354,10.1999998,22.0,90,87,123,83,-0.176470588,-0.223367698,-0.225296443,-0.01369863,0.042105263,0.47540983600000003,0.325153374,0.065217391
840,2546,C28,925,1081.01,0.5462,-0.001931,-0.004037,-0.005967,11.3000002,23.3999996,86,86,124,81,-0.168949772,-0.21799308,-0.216,0.013953488,0.063829787,0.434782609,0.308641975,0.04444444400000001
841,2547,C28,874,1080.93,0.6186,0.000395,0.007733,0.008128,10.8000002,22.0,88,90,132,88,-0.175925926,-0.221052632,-0.21912350600000002,0.013824885,0.046632124000000004,0.38888888899999996,0.24705882399999998,0.056179775
842,2548,C28,811,1080.77,0.9294,-0.036933,0.007589,-0.029344,9.1999998,17.8999996,88,90,135,91,-0.175879397,-0.214285714,-0.216,-0.062761506,-0.090909091,0.326086957,0.23699422,0.035175879
843,2549,C28,667,1080.69,1.2567,-0.058992,0.016695,-0.042296,7.400000099999999,14.3999996,94,91,148,96,-0.164948454,-0.2,-0.220883534,-0.08870967699999999,-0.134453782,0.333333333,0.23699422,0.053140097000000004
844,2550,C28,696,1080.92,1.4992,0.04766,-0.028582,0.019078,6.4000001,11.6000004,98,106,157,105,-0.135416667,-0.192727273,-0.223880597,-0.1015625,-0.146443515,0.258064516,0.130434783,0.033175355
845,2602,C28,1359,1080.8,0.2446,-0.012779,0.009423,-0.003357,10.3000002,22.3999996,92,93,127,90,-0.201680672,-0.206349206,-0.204918033,-0.140495868,-0.049180327999999995,0.326086957,0.28143712600000004,0.124324324
846,2603,C28,1402,1080.71,0.1897,0.001848,-0.001323,0.000525,12.0,25.3999996,94,92,123,84,-0.179039301,-0.21052631600000002,-0.21138211399999998,-0.12033195,-0.04395604400000001,0.36612021899999997,0.28571428600000004,0.10752688199999999
847,2604,C28,1361,1080.6,0.264,0.010136,-0.011424,-0.001288,12.8999996,26.0,94,90,121,83,-0.18260869600000001,-0.209125475,-0.214876033,-0.141700405,-0.049180327999999995,0.395604396,0.28143712600000004,0.086956522
848,2605,C28,1281,1080.46,0.3472,-0.002742,0.003336,0.000594,11.1999998,22.0,90,89,115,82,-0.182222222,-0.218045113,-0.214876033,-0.113924051,-0.049723757,0.337016575,0.28571428600000004,0.10497237599999999
849,2606,C28,1194,1080.35,0.1893,-0.018365,0.007768,-0.010597,11.0,21.2999992,88,89,118,82,-0.1875,-0.207272727,-0.20661157,-0.101694915,-0.037037037,0.387096774,0.321212121,0.131428571
850,2607,C28,1224,1080.35,0.1895,-0.002849,0.003911,0.001062,12.8000002,24.7999992,92,93,119,84,-0.18260869600000001,-0.224199288,-0.221311475,-0.110169492,-0.042105263,0.423913043,0.321212121,0.08988764
851,2608,C28,1153,1080.35,0.2351,0.010409,-0.003678,0.006731,12.6000004,23.7000008,94,87,118,79,-0.17857142899999998,-0.224199288,-0.215189873,-0.10822510800000001,-0.058823529000000006,0.39784946200000004,0.296969697,0.07777777799999999
852,2609,C28,1066,1080.3,0.2982,-0.019515,0.009109,-0.010405,12.3999996,22.0,94,84,118,77,-0.16981132100000002,-0.211469534,-0.221311475,-0.087719298,-0.04,0.394594595,0.31707317100000004,0.097142857
853,2610,C28,1328,1080.31,0.3124,-0.014332,0.006003,-0.00833,12.5,20.2999992,90,84,120,81,-0.175925926,-0.215827338,-0.219917012,-0.06550218299999999,-0.005128205,0.41489361700000005,0.329268293,0.074285714
854,2611,C28,1227,1080.36,0.2073,-0.002575,0.000571,-0.002004,13.199999800000002,19.5,92,90,118,81,-0.168949772,-0.214285714,-0.219917012,-0.048888889000000005,0.015544041000000001,0.445652174,0.325153374,0.086705202
855,2612,C28,1046,1080.4,0.1483,0.001962,-0.004558,-0.002596,11.5,18.0,94,89,128,86,-0.17857142899999998,-0.20996441300000002,-0.22448979600000002,-0.076923077,-0.0050761420000000005,0.437837838,0.345679012,0.056179775
856,2613,C28,985,1080.45,0.1459,0.009072,-0.003128,0.005944,9.3000002,16.600000400000003,96,94,144,95,-0.18918918899999998,-0.219512195,-0.220883534,-0.076923077,-0.062200957,0.422459893,0.296969697,0.038251366
857,2614,C28,680,1080.53,0.1726,0.004714,0.003049,0.007763,7.3000002,14.300000199999998,96,96,146,95,-0.194570136,-0.220689655,-0.223076923,-0.12,-0.100917431,0.38378378399999996,0.258823529,-0.025125627999999997
858,2615,C28,696,1080.65,0.374,-0.012445,0.02115,0.008704,7.400000099999999,14.8999996,94,93,137,89,-0.181818182,-0.221843003,-0.223076923,-0.07359307400000001,-0.043902439,0.405405405,0.349693252,0.084745763
859,2616,C28,1084,1080.92,0.599,0.036281,-0.013467,0.022813,10.3000002,19.2000008,94,89,133,89,-0.171171171,-0.217687075,-0.223076923,-0.04,0.01010101,0.448648649,0.320987654,0.056179775
860,2617,C28,959,1081.06,0.2504,0.035512,-0.01449,0.021023,12.3999996,21.3999996,86,89,128,84,-0.17857142899999998,-0.22033898300000002,-0.21400778199999998,-0.017699115,0.025641026,0.41758241799999996,0.242236025,0.005524861999999999
861,2618,C28,1015,1081.0,0.2461,0.000504,-0.004685,-0.004181,13.300000199999998,23.1000004,90,90,121,83,-0.165919283,-0.22033898300000002,-0.22047244100000002,0.00456621,0.068783069,0.396648045,0.251533742,0.039106145
862,2619,C28,1007,1080.9,0.4472,0.002551,-0.006071,-0.00352,13.199999800000002,25.1000004,88,86,114,78,-0.181818182,-0.223367698,-0.21457489899999999,0.018518519,0.081081081,0.43956044,0.31707317100000004,0.050847458
863,2620,C28,961,1080.77,0.3904,-0.037888,0.024703,-0.013185,13.300000199999998,23.6000004,88,84,120,78,-0.17972350199999998,-0.221052632,-0.21138211399999998,0.009090909,0.063829787,0.44262295100000004,0.320987654,0.04444444400000001
864,2621,C28,895,1080.7,0.427,0.010872,-0.003359,0.007513,14.699999800000002,23.2999992,86,85,124,82,-0.17050691199999998,-0.223776224,-0.21138211399999998,-0.004329004,0.068783069,0.41758241799999996,0.28143712600000004,0.04444444400000001
