,,,,,,Dewpoint (degree C)                    ,,,Rainfall (Inches),Relativehumidity (%)             ,,,Solarradiation (W/m^2)                ,,,"Stationpressure (mb, hpa)              ",,,temperature_2  (Degree C)               ,,,windspeed_2 (m/sec)                  ,,,,,600
2002,114,4/24/2002,4,24,130,2.698,-0.093180556,-5.829,0,58.15,31.93753472,9.83,956,301.9012396,0,900.3,893.9420139,889,29.14,18.16079861,7.6,9.28,4.801701389,1.36,1105,150,
2002,115,4/25/2002,4,25,130,4.713,0.667184028,-6.557,0,99.5,65.18524306,31.77,555.6,68.90923264,0,903.8,899.7791667,896.5,11.65,7.439902778,4.244,7.77,4.343715278,0,550,2250,
2002,116,4/26/2002,4,26,130,13.08,9.028482639,4.762,0,100.1,98.63194444,89.5,373,63.02728472,0,896.4,890.5888889,884.1,13.3,9.301989583,4.81,6.87,4.169513889,1.637,1845,300,
2002,117,4/27/2002,4,27,130,14.72,1.286541667,-7.44,0,100,42.44173611,9.77,958,322.5186701,0,889.2,885.5788194,882.8,27.38,18.89086806,10.93,11.16,6.1623125,1.275,825,1935,
2002,118,4/28/2002,4,28,130,10.08,1.025430556,-4.137,0,72.3,36.98777778,10.64,961,316.5097639,0,895.9,893.1440972,889.3,30.12,18.18777778,7.15,5.783,3.067777778,0.35,1525,225,
2002,119,4/29/2002,4,29,130,13.88,3.397107639,-4.745,0,92,44.69131944,9.56,1029,252.7033715,0,893.8,891.7451389,888.8,32.35,20.33989583,9.28,5.19,2.600864583,0.135,2120,1650,
2002,120,4/30/2002,4,30,130,14.2,4.669289199,-2.125,0,99.9,44.47891986,10.48,1051,279.5691951,0,889.7,886.1264808,882.8,33.68,22.70853659,10.27,7.76,3.514780488,0.598,1315,35,
2002,121,5/1/2002,5,1,130,3.942,-1.462065972,-7.28,0,61.37,24.05402778,9.58,961,244.737059,0,884.7,883.08125,881.1,29.63,22.18149306,10.59,10.47,5.184392361,1.285,1025,510,
2002,122,5/2/2002,5,2,130,7.1,4.336854167,-6.751,0,88.4,67.17399306,20.29,1064,262.795684,0,891.7,888.8965278,884,17.59,10.76622222,5.577,12.4,5.342829861,1.66,120,2345,
2002,123,5/3/2002,5,3,130,6.277,-0.554173611,-8.83,0,100,48.73131944,8.84,966,309.4912257,0,891.4,889.9899306,888.8,26.86,15.07248264,2.778,7.58,2.633055556,0,1310,230,
2002,124,5/4/2002,5,4,130,12.88,-0.536298611,-7.48,0,73.7,32.42552083,9.1,1029,265.9046493,0,894.7,892.95625,891.4,30.22,19.26222222,5.354,6.188,3.096402778,0,1700,710,
2002,125,5/5/2002,5,5,130,19.11,16.61347222,13.01,0,100,78.93822917,45.82,907,156.9175139,0,894.6,891.9503472,887.1,28.04,20.87982639,15.16,12.16,5.333048611,2.177,1810,2245,
2002,126,5/6/2002,5,6,130,16.27,6.230486111,-4.338,0,87.7,43.43770833,9.02,956,305.0118368,0,891.4,889.3204861,887.4,33.21,23.53770833,14.4,8.48,3.438243056,0.511,1500,1110,
2002,127,5/7/2002,5,7,130,16.63,0.151211806,-12.84,0,91.2,35.05358333,5,968,329.2400139,0,889.2,886.3371528,883.4,32.9,23.08708333,13.21,9.48,3.933482639,0,1635,450,
2002,128,5/8/2002,5,8,130,11.84,-4.134607639,-10.33,0,85.2,22.68670139,7.03,981,337.3953229,0,889.8,885.1722222,883.3,30.9,22.81899306,11.38,10.59,5.090173611,1.092,2310,305,
2002,129,5/9/2002,5,9,130,3.118,1.241506944,-0.538,0,66.78,42.16368056,24.84,952,314.8619931,0,898.2,895.0583333,889.9,21.66,14.62815972,8.28,7.88,4.820513889,2.062,945,2355,
2002,130,5/10/2002,5,10,130,17.63,10.37215278,2.361,0,94,68.20246528,53.98,936,158.3054444,0,894.8,891.2694444,885.9,25.76,16.38486111,7.45,9.72,5.136079861,1.539,2140,415,
2002,131,5/11/2002,5,11,130,18.04,12.23998958,-2.398,0,90.6,56.59350694,11.98,964,288.1061563,0,887.9,886.7881944,884.9,32.64,23.96423611,18.28,9.42,5.549909722,1.302,1545,1920,
2002,132,5/12/2002,5,12,130,16.3,7.2956875,0.41,0,84.7,55.1984375,20.98,959,294.0921806,0,903.1,894.8229167,887.6,24.22,17.35329861,10.12,9.45,5.935003472,1.332,730,255,
2002,133,5/13/2002,5,13,130,3.707,0.721350694,-2.73,0,78.9,43.95701389,20.82,967,322.8342014,0,906.2,903.0263889,899.6,22.52,14.45417361,5.171,6.728,3.482267361,0.232,945,120,
2002,134,5/14/2002,5,14,130,5.193,2.214232639,-0.744,0,82.2,42.18965278,18.08,1021,316.1304792,0,900.8,895.7923611,890.6,24.71,16.69347917,5.751,8.21,4.570697917,0.041,1455,410,
2002,135,5/15/2002,5,15,130,12.87,7.787461806,4.774,0,72.3,43.89357639,19.71,991,305.041,0,893.1,889.2725694,885.4,30.3,21.69784722,11.58,8.25,4.559815972,0,2115,25,
2002,136,5/16/2002,5,16,130,14.97,6.113607639,-3.076,0,87.4,41.53878472,9.36,1019,287.9023819,0,888.6,887.2836806,885.9,33.99,23.91496528,15.33,6.915,2.921631944,0,115,1715,
2002,137,5/17/2002,5,17,130,14.32,8.592086806,-1.914,0,88,67.28059028,22.82,1023,230.7316701,0,899.2,895.2038194,886.2,20.73,15.18493056,9.49,9.33,5.999135417,0.223,335,2210,
2002,138,5/18/2002,5,18,130,6.595,4.517302083,2.176,0,94.3,53.93920139,25.2,942,324.9191215,0,902,899.3159722,895.9,23.62,15.30007639,6.218,6.185,3.162017361,0,1840,230,
2002,139,5/19/2002,5,19,130,6.794,5.085475694,3.266,0.03,78.5,46.17777778,22.59,947,320.8509931,0,899.5,897.1756944,893.7,26.78,17.87694444,8.77,8.05,5.065552083,2.182,1630,605,
2002,140,5/20/2002,5,20,130,6.2,4.133822917,2.36,0.17,64.43,40.03506944,26.44,995,288.5187153,0,897.4,895.7034722,893.4,25.77,18.39975694,9.71,8.52,5.317454861,1.482,1800,525,
2002,141,5/21/2002,5,21,130,11.21,8.008292419,3.215,0.13,64.17,48.53046931,32.66,933,296.6019964,0,895.3,892.0140794,887.7,26.55,19.30425993,11.25,12.37,7.347061372,1.665,1725,355,
2002,142,5/22/2002,5,22,130,13.86,9.738597222,3.069,0,80,48.55229167,16.66,953,327.8003958,0,889.3,887.2815972,884.7,31.2,22.95579861,14.18,10.26,7.068916667,4.34,2300,920,
2002,143,5/23/2002,5,23,130,13.97,8.611253472,-5.632,0,79.1,46.83048611,11.7,992,263.9154688,0,888.5,886.4961806,884.3,31.5,22.68600694,15.51,9.13,3.7004375,0.284,10,1125,
2002,144,5/24/2002,5,24,130,13.47,7.552993056,-3.733,0,86.5,51.49475694,10.26,958,334.8783125,0,893.2,888.9,886,31.54,20.71635417,10.23,10.69,4.588059028,0.51,2045,1420,
2002,145,5/25/2002,5,25,130,13.65,9.836861111,6.25,0.01,88.7,73.28590278,53.16,1058,216.6269097,0,896.9,894.4513889,892.6,22.91,14.7665625,8.68,7.15,4.243916667,1.572,150,1940,
2002,146,5/26/2002,5,26,130,15.14,12.61684375,5.006,0,98.7,69.50399306,21.48,1052,259.1420868,0,894.5,892.3326389,889.1,31.44,19.67982639,12.76,9.34,4.622399306,1.527,1640,600,
2002,147,5/27/2002,5,27,130,16.72,14.06519792,3.634,0,98.5,75.05392361,17.64,1000,238.912941,0,891.2,889.2020833,886.1,31.03,19.60829861,13.61,9.74,4.540770833,0.592,1545,1340,
2002,148,5/28/2002,5,28,130,15.22,13.06017361,7.64,0,100,71.60267361,24.44,965,272.4388924,0,892.6,890.9677083,888.6,29.54,19.66072917,12.75,6.858,1.553559028,0,1900,5,
2002,149,5/29/2002,5,29,130,15.32,10.95650347,1.504,0.03,94.9,57.005,13.07,942,297.3220313,0,892.8,890.7045139,887.8,33.79,23.05131944,12.74,9.09,2.168475694,0,1730,105,
2002,150,5/30/2002,5,30,130,15.83,11.35682986,2.538,0,87.1,48.34510417,14.03,960,321.7882569,0,891.6,890.0614583,888.2,34.24,25.608125,17.23,7.19,3.137534722,0.032,345,515,
2002,151,5/31/2002,5,31,130,15.91,10.39693403,5.787,0.01,93.1,47.26583333,16.84,948,333.0922986,0,893.6,891.6166667,889.6,34.58,25.07142361,14.39,5.41,2.103430556,0,1915,105,
2002,152,6/1/2002,6,1,130,14.48,9.905892361,4.739,0,85.9,45.50513889,16.09,951,333.940125,0,893.3,890.9548611,888,34.24,24.68184028,13.68,7.59,3.191305556,0,1905,430,
2002,153,6/2/2002,6,2,130,13.83,9.790826389,6.093,0,84.1,43.31170139,17.14,946,326.5523924,0,890.2,887.690625,884.1,34.52,25.40246528,15.83,8.18,4.805020833,0,1205,135,
2002,154,6/3/2002,6,3,130,15.13,11.98381944,7.63,0,69.91,44.92125,21.65,958,193.7467778,0,888.5,886.8597222,884.8,32.6,25.413125,17.7,7.39,4.008520833,0.004,2235,1545,
2002,155,6/4/2002,6,4,130,17.53,14.66135417,10.55,0,96.7,71.17590278,31.46,1168,157.8119549,0,894.1,888.2934028,886,29.18,20.64815972,13.93,12.15,4.927288194,0.776,2040,1050,
2002,156,6/5/2002,6,5,130,14.56,12.93125,11.42,0,98.6,77.34704861,47.3,1110,251.5325278,0,897.3,895.5795139,892.7,23.11,17.47413194,12.75,6.205,3.543864583,0.54,45,2310,
2002,157,6/6/2002,6,6,130,16.08,12.94211806,9.14,0,100,66.35729167,32.77,983,308.329566,0,897.3,894.9711806,892.1,29.19,20.86836806,11.81,6.178,2.651763889,0,1635,150,
2002,158,6/7/2002,6,7,130,16.81,12.70859722,6.419,0,93.3,56.2946875,19.88,1011,333.0505972,0,894.2,892.1364583,889.5,31.97,23.77423611,13.88,9.19,3.964565972,0,1955,510,
2002,159,6/8/2002,6,8,130,17.83,15.7265625,11.18,0.17,93.4,67.37746528,31.67,1056,242.4699063,0,891,889.2701389,886.2,32.28,22.99416667,15.59,11.33,5.870097222,2.039,1740,1750,
2002,160,6/9/2002,6,9,130,20.19,16.83618056,11.92,0,92.2,67.25128472,34.9,945,293.1675521,0,889.3,887.0128472,883.8,33.19,23.97447917,17.7,12.85,6.558729167,4.303,2005,2305,
2002,161,6/10/2002,6,10,130,20.21,17.09684028,13.9,0,93.9,60.77979167,27.94,933,315.5648264,0,887.3,885.7836806,884,34.89,26.50645833,18.22,9.49,5.605628472,1.777,2025,315,
2002,162,6/11/2002,6,11,130,19.39,16.75291667,9.82,0,83.6,58.18072917,21.53,901,177.5483681,0,889,888.0763889,886.6,34.6,26.5634375,20.88,8.56,4.070319444,1.62,2140,1225,
2002,163,6/12/2002,6,12,130,20.21,18.16975694,14.28,0,93.3,67.79822917,35.08,1081,226.8474792,0,890.8,889.2319444,887.6,33.74,25.25315972,19.01,6.953,3.366024306,0,1520,605,
2002,164,6/13/2002,6,13,130,19.78,18.08763889,16.98,0,93.8,70.54479167,46.54,1116,279.1650069,0,896.1,891.3225694,888.5,30.53,24.16982639,18.72,8.74,4.301444444,0,750,525,
2002,165,6/14/2002,6,14,130,17.97,14.54329861,12.12,0,88.2,64.27447917,38.66,1071,242.8549201,0,899.4,896.8625,894.3,27.54,22.18302083,18.42,6.843,4.303802083,2.117,150,2110,
2002,166,6/15/2002,6,15,130,17.17,15.26677083,13.05,1.19,95.5,63.65416667,34.94,923,303.2378542,0,898.2,890.9545139,883.6,32.02,23.43604167,16.11,12.19,5.897145833,1.171,2205,135,
2002,167,6/16/2002,6,16,130,14.31,12.72496528,9.78,0,97.2,65.39083333,33.12,941,325.2884375,0,895.9,893.6732639,890.4,27.91,20.37180556,12.87,6.67,3.305159722,0,0,415,
2002,168,6/17/2002,6,17,130,16.52,14.75267361,12.7,0.01,96.1,60.85173611,31.12,930,305.8292292,0,894.6,891.7576389,888.6,31.66,23.79986111,15.75,7.97,4.099277778,0.743,2300,450,
2002,169,6/18/2002,6,18,130,17.25,14.73170139,8.96,0,86.8,52.35482639,19.69,942,320.0714514,0,892.2,888.0204861,885.8,35.6,26.8940625,17.98,9.91,6.506600694,2.1,1600,635,
2002,170,6/19/2002,6,19,130,17.26,15.07979167,12.14,0,77,51.15569444,24.56,933,321.5666667,0,892.5,889.5236111,888,35.86,27.10201389,19.65,10.18,7.682111111,4.81,1825,345,
2002,171,6/20/2002,6,20,130,18.06,14.93322917,12.5,0,81.6,53.555625,30.24,937,306.0460868,0,900.4,896.2274306,892.5,32.31,25.72111111,18.61,10.15,5.838375,0.728,820,520,
2002,172,6/21/2002,6,21,130,17.31,14.06378472,10.31,0,88.9,53.59215278,26.15,1130,274.1287431,0,900.4,898.7625,896.5,32.47,25.34927083,18.04,7.42,3.855267361,0,1800,115,
2002,173,6/22/2002,6,22,130,16.06,13.83430556,9.69,0,86.7,52.07010417,24.67,1083,301.3577535,0,900.3,898.0979167,895.6,32.32,25.46440972,18.16,8.21,4.888041667,1.927,1920,510,
2002,174,6/23/2002,6,23,130,15.04,12.86038194,9.95,0,81.3,47.85864583,22.86,977,313.2054618,0,896.9,894.9319444,892.4,33.8,26.17892361,18.28,6.988,3.906743056,1.432,1515,220,
2002,175,6/24/2002,6,24,130,13.12,11.0434375,8.97,0,75.9,41.90079861,20.85,832,254.1045833,0,895.2,893.4381944,891.6,34.5,26.36503472,16.79,6.625,3.350701389,0.724,1645,625,
2002,176,6/25/2002,6,25,130,13.14,10.37729167,5.56,0,68.41,40.34072917,16.95,1051,288.1252083,0,895.6,894.0934028,892.4,34.73,26.31517361,18.97,7.97,3.335586806,0.446,1520,1245,
2002,177,6/26/2002,6,26,130,16.14,12.61743056,9.41,0,88.9,49.49388889,21.06,898,295.5513681,0,897.5,893.9822917,891,34.86,26.00746528,16.6,10.88,2.342461806,0,2325,155,
2002,178,6/27/2002,6,27,130,16.78,14.02951389,10.35,0,93.5,58.93451389,26.38,972,222.0360417,0,897,893.1791667,891,32.12,23.80204861,17.08,7.29,2.589149306,0,135,425,
2002,179,6/28/2002,6,28,130,16.83,12.95809028,8.69,0,90.4,51.48965278,22.88,1020,311.1808958,0,894.7,893.3236111,891.4,32.66,25.26975694,16.45,5.08,2.229489583,0,1705,5,
2002,180,6/29/2002,6,29,130,17.94,13.99996528,10.04,0,87.5,53.72222222,25.44,1061,293.2235556,0,895.6,894.0104167,892.3,33.02,25.35458333,17.12,5.998,2.797729167,0.832,1530,5,
2002,181,6/30/2002,6,30,130,18.15,16.24399306,12.91,0,91,61.64180556,32.2,956,325.6578438,0,895.7,894.7222222,893.4,31.41,24.97805556,18.38,6.383,4.060388889,1.85,120,1600,
2002,182,7/1/2002,7,1,130,18.5,16.83413194,14.22,0,97.8,66.10420139,35.38,947,310.8268056,0,896.1,894.2059028,892.2,31.35,24.58690972,18.44,7.8,4.403517361,1.048,2340,350,
2002,183,7/2/2002,7,2,130,18.08,16.65791667,14.9,0,95.6,66.2425,38,1020,283.2175347,0,895.2,893.7545139,892.1,30.77,23.95774306,17.29,6.68,3.960628472,0.705,1230,525,
2002,184,7/3/2002,7,3,130,18.89,17.30680556,14.73,0,95,72.28197917,40.85,986,235.4280417,0,894.7,893.0121528,890.7,29.61,23.02631944,18.54,6.753,3.40365625,0.069,1825,335,
2002,185,7/4/2002,7,4,130,19.87,17.66336806,16.15,0,98,80.33972222,51.67,1081,212.3338854,0,894.4,892.4517361,890.5,27.14,21.52934028,17.46,6.198,2.613572917,0,2335,50,
2002,186,7/5/2002,7,5,130,20.25,17.76975694,16.24,0,98.5,77.45850694,48.56,1150,288.0667014,0,895.9,893.7138889,890.5,27.75,22.36138889,16.91,5.913,3.306729167,0,1530,30,
2002,187,7/6/2002,7,6,130,19.51,18.48659722,15.71,0,97.5,81.98357639,49.63,1025,181.3814236,0,898.3,896.2861111,894.5,27.31,22.01079861,19.52,5.775,2.878857639,0,1615,710,
2002,188,7/7/2002,7,7,130,20.42,17.97263889,16.73,0,98.5,81.54076389,51.3,966,220.7242917,0,899.6,898.0555556,897.1,28.31,21.64177083,17.84,8.97,2.694416667,0,1545,305,
2002,189,7/8/2002,7,8,130,18.62,16.815625,14.32,0,99.6,71.09045139,37.23,1077,247.0813611,0,901.6,899.8815972,898.1,30.37,23.23888889,16.4,5.335,2.189361111,0,1715,0,
2002,190,7/9/2002,7,9,130,18.83,15.86572917,11.84,0,94,60.85635417,28.79,1017,284.9070035,0,900.2,898.6638889,896.2,32.88,25.32270833,17.85,5.638,2.476222222,0,1720,435,
2002,191,7/10/2002,7,10,130,18.39,16.28375,12.36,0,88.3,59.55979167,29.82,1040,285.2226563,0,899.4,897.8243056,895.6,33.06,25.59006944,19.87,6.325,2.151833333,0,1520,325,
2002,192,7/11/2002,7,11,130,17.43,16.06534722,13.53,0,93.8,65.99208333,34.23,965,249.2714201,0,898.6,896.7586806,894.5,31.61,23.67274306,17.31,6.513,1.515975694,0,1730,105,
2002,193,7/12/2002,7,12,130,17.72,15.99291667,13.05,0,97.7,64.34430556,30.21,1082,316.0491944,0,896.2,894.2420139,891.4,32.68,24.34934028,15.93,6.223,1.724899306,0,1910,5,
2002,194,7/13/2002,7,13,130,17.86,16.07357639,13.27,0,93.9,63.55770833,34.97,1060,309.5197396,0,894.4,892.9708333,891.3,31.14,24.1640625,16.61,5.353,2.768951389,0,1320,445,
2002,195,7/14/2002,7,14,130,18.1,14.37326389,10.58,0.03,92.3,57.99416667,27.94,1123,277.4001979,0,895.6,894.2447917,892.3,31.28,24.33756944,17.02,5.32,2.730954861,0,1410,425,
2002,196,7/15/2002,7,15,130,17.06,14.01420139,10.84,0,92.9,55.96590278,28.23,1134,284.4498507,0,896.4,895.0486111,893.3,31.2,24.60600694,17.37,6.285,2.999315972,0,1440,345,
2002,197,7/16/2002,7,16,130,17.28,14.15836806,10.94,0,93.1,58.89659722,30.44,1108,273.1225313,0,896.4,895.2555556,893.6,30.3,23.72541667,16.59,5.588,2.7248125,0.292,1835,410,
2002,198,7/17/2002,7,17,130,18.46,15.01631944,10.83,0.01,97.6,61.27222222,28.28,1084,263.7549549,0,897,895.5684028,894,31.64,24.32791667,16.96,5.75,2.635458333,0,1505,535,
2002,199,7/18/2002,7,18,130,18.81,15.9715625,12.18,0,91.1,60.55427083,30.6,970,303.7968264,0,896.3,894.6340278,892,32.2,25.05545139,17.89,5.34,2.877284722,0.52,1355,2325,
2002,200,7/19/2002,7,19,130,19.31,16.14027778,13.45,0,89.6,60.80295139,29.3,1044,287.020191,0,894.7,893.3454861,890.8,33.53,25.33069444,17.87,7.1,3.1791875,0,2010,0,
2002,201,7/20/2002,7,20,130,17.51,15.27600694,11.56,0,92.5,56.61381944,26.43,1016,299.8000035,0,895.2,893.9336806,892.1,33.47,25.78465278,18.22,7.5,3.82875,0.992,1500,315,
2002,202,7/21/2002,7,21,130,17.44,14.32819444,12.37,0.03,81.5,49.83930556,26.81,950,312.0106146,0,895.8,894.05625,891.4,34.19,26.50850694,18.96,7.02,3.9945625,0.632,1700,2255,
2002,203,7/22/2002,7,22,130,17.43,14.96878472,12.22,0,86,57.66315972,30.3,1050,206.780125,0,900.4,896.3291667,894.3,32.73,24.43246528,17.78,6.505,2.230725694,0,2305,540,
2002,204,7/23/2002,7,23,130,18.09,15.66826389,10.75,0,93.4,62.70256944,26.75,1028,289.225684,0,900.9,899.3003472,897.4,32.18,24.44947917,18.04,5.848,2.071920139,0,1530,245,
2002,205,7/24/2002,7,24,130,16.7,12.63541319,6.909,0.01,83.1,48.29614583,18.51,931,319.7330069,0,900.2,898.0045139,895,34.83,26.55534722,17.7,5.658,2.67084375,0.139,1500,55,
2002,206,7/25/2002,7,25,130,13.9,11.23055556,8.6,0.01,74.8,39.13,17.76,1017,316.9863889,0,896.8,894.6795139,892.2,36.69,28.06173611,17.51,5.74,3.025430556,0.815,1600,505,
2002,207,7/26/2002,7,26,130,13.42,10.72430556,8.96,0,68.34,35.6634375,17.89,919,312.8416875,0,894,891.6440972,888.6,37.5,28.55732639,17.28,7.33,4.136364583,0.004,1145,405,
2002,208,7/27/2002,7,27,130,19.24,14.23895833,10.55,0.01,89.9,47.25739583,20.39,974,278.4203194,0,892.3,890.1368056,887.4,36.76,27.55416667,20.79,7.46,3.979388889,0,2110,2335,
2002,209,7/28/2002,7,28,130,19.89,17.23954861,13.65,0,93.1,61.10520833,27.96,960,253.8238194,0,891.4,889.5111111,887.3,34.49,26.40236111,19.63,6.948,3.547232639,0,2335,250,
2002,210,7/29/2002,7,29,130,19.78,17.18131944,11.04,0,97.3,68.030625,30.36,929,281.6322708,0,896,893.4288194,890,30.99,24.17267361,18.8,10.91,4.696059028,0,1010,610,
2002,211,7/30/2002,7,30,130,18.67,16.53361111,12.2,0,99.9,69.915625,30.07,1041,293.4288125,0,896.8,895.3385417,893.5,31.59,23.62711806,17.45,4.725,1.836430556,0,1455,245,
2002,212,7/31/2002,7,31,130,17.9,14.98184028,10.78,0,93.7,56.22493056,24.68,1009,320.0543299,0,895.2,893.1746528,890.7,33.9,26.04871528,17.78,5.453,2.937107639,1.195,1745,550,
2002,213,8/1/2002,8,1,130,18.58,16.2475,12.5,0,86.5,57.63149306,26.45,929,311.9827083,0,894.8,892.1784722,890.5,34.86,26.35954861,19.14,9.34,2.897447917,0.402,1820,2330,
2002,214,8/2/2002,8,2,130,19.19,16.79763889,12.51,0,92.7,62.53652778,29.81,1074,251.828809,0,897.5,895.6600694,893.8,31.93,25.45076389,19.77,6.055,2.326899306,0,1500,135,
2002,215,8/3/2002,8,3,130,18.14,14.60472222,8.84,0,84.7,53.46270833,21.92,945,304.5409514,0,898,896.3420139,894.7,33.36,26.08503472,18.46,6.713,3.2624375,0.208,1500,625,
2002,216,8/4/2002,8,4,130,16.05,13.75149306,9.21,0,85.6,51.26961806,22.78,992,303.0727778,0,898.4,896.6638889,895,33.86,26.08229167,17.38,5.638,2.687916667,0,1605,455,
2002,217,8/5/2002,8,5,130,17.04,14.12190972,9.22,0,88.7,52.94083333,24.07,985,289.1463542,0,897.9,896.3170139,894,32.44,25.54871528,17.93,5.83,2.592829861,0,1820,420,
2002,218,8/6/2002,8,6,130,15.58,13.50194444,8.67,0,91.6,56.62402778,24.83,979,302.4356285,0,897.8,896.5100694,894.7,31.2,23.84809028,15.59,6.298,2.292350694,0,1635,210,
2002,219,8/7/2002,8,7,130,17.65,15.26604167,11.74,0,86.9,59.00763889,29.16,1027,214.6268056,0,899.1,897.59375,895.8,31.89,24.68472222,18.35,5.085,2.00753125,0,1600,155,
2002,220,8/8/2002,8,8,130,16.21,14.55701389,12.04,0,80,51.99805556,29.22,993,262.6195382,0,900,897.8892361,895.4,33.18,26.055625,18.76,4.413,1.710861111,0,1625,455,
2002,221,8/9/2002,8,9,130,18.13,15.53802083,12.42,0.02,87.1,53.886875,26.33,934,276.4598611,0,897.4,895.6013889,892.9,34.69,26.89326389,19.42,5.795,3.376222222,1.02,1630,220,
2002,222,8/10/2002,8,10,130,20.7,17.14954861,15.12,0,98.5,73.86510417,45.74,914,227.8130347,0,900,896.2875,894.3,28.21,22.49166667,15.92,10.48,2.909618056,0,630,1845,
2002,223,8/11/2002,8,11,130,19.12,16.63631944,13.27,0,96.8,65.11361111,31.89,921,300.5653681,0,896.2,893.8986111,891.2,32.09,24.78743056,18.16,6.518,3.353555556,0.197,1440,40,
2002,224,8/12/2002,8,12,130,18.43,15.34631944,11.13,0.01,85.5,53.49444444,26.7,894,299.3645903,0,892.3,890.315625,887.9,34.25,26.65184028,19.32,7.03,4.748333333,2.057,1250,400,
2002,225,8/13/2002,8,13,130,17.14,15.11291667,11.98,0,94.4,74.08954861,53.19,955,238.5045069,0,895.1,892.5614583,889,25.12,20.06760417,15.36,7.98,4.036086806,0,955,430,
2002,226,8/14/2002,8,14,130,17.83,15.99743056,14.03,0.32,97,70.61104167,41.8,1061,249.3295833,0,895.3,891.996875,888.4,30.79,22.27916667,14.75,5.578,2.551701389,0,1910,345,
2002,227,8/15/2002,8,15,130,18.52,16.80166667,13.3,0,85.5,57.03965278,26.04,902,296.822184,0,891.6,888.8753472,887.6,35.8,27.07597222,19.25,6.295,3.897138889,1.55,1530,150,
2002,228,8/16/2002,8,16,130,19.8,17.61270833,14.78,0,84.5,58.20576389,30.64,878,247.6920521,0,894.5,892.4902778,890.6,34.7,27.18076389,20.46,7.87,5.115354167,1.312,1615,250,
2002,229,8/17/2002,8,17,130,18.17,16.21868056,13.61,0.02,80,54.98229167,30.79,923,274.8655729,0,894.6,893.1211806,892.1,33.25,-70.94295139,-6999,5.733,3.006482639,0.42,25,1810,
2002,230,8/18/2002,8,18,130,16.58,15.40444444,12.89,0,85.6,51.28399306,27.67,908,294.927434,0,893.5,891.5899306,889,34.72,27.14114583,18.32,6.978,4.153322917,1.34,1650,445,
2002,231,8/19/2002,8,19,130,18.93,16.06784722,8.91,0,93.5,57.94861111,24.6,1039,244.6384028,0,893.9,891.2527778,889.4,34.91,25.89458333,19.98,8.05,3.990052083,1.927,1500,255,
2002,232,8/20/2002,8,20,130,21.26,19.11097222,17.44,0,97.1,79.74434028,50.69,958,152.181375,0,893.4,891.3638889,889,31.23,23.24305556,19.7,8.74,4.681763889,0,2130,600,
2002,233,8/21/2002,8,21,130,19.13,17.56770833,14.82,0,95.3,67.13927083,36.08,925,199.7705556,0,894.6,892.1034722,890.5,31.54,24.72802083,19.58,6.658,3.909322917,0.019,5,600,
2002,234,8/22/2002,8,22,130,18.91,16.98621528,15.22,0.02,90.1,62.82319444,34.02,890,284.8549653,0,897.2,895.2753472,893.6,32.89,25.24211806,17.96,4.698,2.754128472,0,1555,635,
2002,235,8/23/2002,8,23,130,18,16.22725694,12.95,0,90.1,59.2134375,28.46,883,263.748691,0,896.7,894.9243056,893.1,34.33,25.96951389,19.18,6.15,2.861465278,0.456,1700,2110,
2002,236,8/24/2002,8,24,130,16.93,14.18121528,11.02,0,80.4,49.49715278,22.58,1132,273.3113542,0,895,893.5135417,891.9,35.79,26.99958333,18.86,6.59,3.12253125,0.317,1115,420,
2002,237,8/25/2002,8,25,130,15.83,13.99506944,12.15,0.01,76.9,48.33972222,23.55,878,278.337691,0,896.9,894.9357639,893.6,35.84,26.93864583,18.18,5.58,1.731305556,0,730,1815,
2002,238,8/26/2002,8,26,130,18.19,12.65127083,4.946,0,95.7,50.49111111,13.64,888,289.8553368,0,895.8,893.021875,889.8,37.46,26.92909722,17.29,7.18,3.582520833,0.905,1535,205,
2002,239,8/27/2002,8,27,130,17.33,14.15430556,7.68,0,84.9,53.23881944,29.57,908,283.2844479,0,894.6,892.1434028,889.6,32.45,24.92045139,16.72,7.31,4.352618056,0.095,935,335,
2002,240,8/28/2002,8,28,130,19.06,16.46475694,12.41,0.01,95.2,62.66097222,29.28,873,259.9572882,0,898.8,895.5326389,893.4,33.4,25.13614583,17.97,10.51,4.440569444,2.2,2355,140,
2002,241,8/29/2002,8,29,130,19.17,17.33940972,14.73,0,98.2,83.79482639,57.19,1034,187.6196042,0,900,896.3416667,893.8,26.8,20.41618056,16.2,13.48,3.593725694,0,15,515,
2002,242,8/30/2002,8,30,130,18.53,17.3978125,16.44,0,98.2,72.56673611,43.88,875,264.5561632,0,898.8,895.7618056,894.1,30.28,23.23802083,17.43,6.315,3.421493056,0.213,1605,2255,
2002,243,8/31/2002,8,31,130,16.53,15.49680556,14.5,0,93.4,65.20767361,40.59,939,260.0244826,0,900.1,898.44375,896.9,30.06,23.01902778,16.43,5.638,2.698795139,0,1725,425,
2002,244,9/1/2002,9,1,130,14.68,12.82760417,10.3,0.11,85.9,56.54850694,27.5,874,277.6600799,0,898.8,896.7805556,894.2,31.15,23.19520833,16,5.218,2.466982639,0.009,1550,15,
2002,245,9/2/2002,9,2,130,14.4,12.09055556,8.15,0,84.5,51.31295139,21.52,874,274.9163403,0,895.5,893.803125,892,32.58,24.02982639,15.12,4.758,2.32409375,0.151,940,235,
